fill,colour,x,y,density,group,level,piece,PANEL,xmin,xmax,ymin,ymax
#FFFFFF,#FFFFFF,0.696969696969697,0.92319749216301,2.51889847162298e-06,1,1,1,1,0.681818181818182,0.712121212121212,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.727272727272727,0.92319749216301,3.87594909291783e-06,1,1,1,1,0.712121212121212,0.742424242424243,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.757575757575758,0.92319749216301,5.40693385819822e-06,1,1,1,1,0.742424242424243,0.772727272727273,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.787878787878788,0.92319749216301,5.60421569088113e-06,1,1,1,1,0.772727272727273,0.803030303030303,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.818181818181818,0.92319749216301,4.18451320194497e-06,1,1,1,1,0.803030303030303,0.833333333333333,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.848484848484849,0.92319749216301,2.5207768771382e-06,1,1,1,1,0.833333333333334,0.863636363636364,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.878787878787879,0.92319749216301,1.78191224728584e-06,1,1,1,1,0.863636363636364,0.893939393939394,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.909090909090909,0.92319749216301,1.80835566796971e-06,1,1,1,1,0.893939393939394,0.924242424242424,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.93939393939394,0.92319749216301,1.80219196609388e-06,1,1,1,1,0.924242424242424,0.954545454545455,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.0606060606060605,0.954545454545455,2.94413022804398e-27,1,1,1,1,0.0454545454545455,0.0757575757575756,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.0909090909090909,0.954545454545455,3.79930429694294e-25,1,1,1,1,0.0757575757575758,0.106060606060606,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.121212121212121,0.954545454545455,3.33928304224861e-23,1,1,1,1,0.106060606060606,0.136363636363636,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.151515151515151,0.954545454545455,2.00781963816937e-21,1,1,1,1,0.136363636363636,0.166666666666667,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.181818181818182,0.954545454545455,8.41647564485224e-20,1,1,1,1,0.166666666666667,0.196969696969697,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.212121212121212,0.954545454545455,2.64664758819845e-18,1,1,1,1,0.196969696969697,0.227272727272727,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.242424242424242,0.954545454545455,7.63442982689185e-17,1,1,1,1,0.227272727272727,0.257575757575758,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.272727272727273,0.954545454545455,2.47065157834159e-15,1,1,1,1,0.257575757575758,0.287878787878788,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.303030303030303,0.954545454545455,7.85714693862257e-14,1,1,1,1,0.287878787878788,0.318181818181818,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.333333333333333,0.954545454545455,1.94794152411113e-12,1,1,1,1,0.318181818181818,0.348484848484848,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.363636363636364,0.954545454545455,3.40642911928494e-11,1,1,1,1,0.348484848484849,0.378787878787879,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.393939393939394,0.954545454545455,4.091938773367e-10,1,1,1,1,0.378787878787879,0.409090909090909,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.424242424242424,0.954545454545455,3.36215773337986e-09,1,1,1,1,0.409090909090909,0.439393939393939,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.454545454545455,0.954545454545455,1.8977432293902e-08,1,1,1,1,0.43939393939394,0.46969696969697,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.484848484848485,0.954545454545455,7.46336926510072e-08,1,1,1,1,0.46969696969697,0.5,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.515151515151515,0.954545454545455,2.11434222465492e-07,1,1,1,1,0.5,0.53030303030303,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.545454545454546,0.954545454545455,4.59654886775508e-07,1,1,1,1,0.53030303030303,0.560606060606061,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.575757575757576,0.954545454545455,8.2869390325404e-07,1,1,1,1,0.560606060606061,0.590909090909091,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.606060606060606,0.954545454545455,1.27503181821984e-06,1,1,1,1,0.590909090909091,0.621212121212121,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.636363636363637,0.954545454545455,1.60281745512657e-06,1,1,1,1,0.621212121212121,0.651515151515152,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.666666666666667,0.954545454545455,1.60421746717588e-06,1,1,1,1,0.651515151515152,0.681818181818182,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.696969696969697,0.954545454545455,1.45661859992506e-06,1,1,1,1,0.681818181818182,0.712121212121212,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.727272727272727,0.954545454545455,1.56427140192936e-06,1,1,1,1,0.712121212121212,0.742424242424243,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.757575757575758,0.954545454545455,1.86683005987802e-06,1,1,1,1,0.742424242424243,0.772727272727273,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.787878787878788,0.954545454545455,1.85720693687143e-06,1,1,1,1,0.772727272727273,0.803030303030303,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.818181818181818,0.954545454545455,1.3944218578298e-06,1,1,1,1,0.803030303030303,0.833333333333333,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.848484848484849,0.954545454545455,9.48241706631493e-07,1,1,1,1,0.833333333333334,0.863636363636364,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.878787878787879,0.954545454545455,9.52938009206318e-07,1,1,1,1,0.863636363636364,0.893939393939394,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.909090909090909,0.954545454545455,1.29148692840062e-06,1,1,1,1,0.893939393939394,0.924242424242424,0.938871473354232,NA
#FFFFFF,#FFFFFF,0.93939393939394,0.954545454545455,1.46402326706291e-06,1,1,1,1,0.924242424242424,0.954545454545455,0.938871473354232,NA
