alpha	colour	x	y	group
0.2152	#2C5D87	0.44949494949495	0.369864581115562	140
0.2152	#2C5D87	0.550505050505051	0.423590571559417	140
0.2152	#2C5D87	0.651515151515152	0.474274996311883	140
0.2152	#2C5D87	0.752525252525253	0.49563730995715	140
0.2152	#2C5D87	0.853535353535354	0.543086721702835	140
0.2152	#2C5D87	0.954545454545455	0.566723176895365	140
0.1596	#255075	0.0454545454545455	0.142036336009008	141
0.1596	#255075	0.146464646464646	0.18871016686743	141
0.1596	#255075	0.247474747474748	0.232861932826356	141
0.1596	#255075	0.348484848484849	0.272278952418189	141
0.1596	#255075	0.44949494949495	0.315302535280339	141
0.1596	#255075	0.550505050505051	0.359781185152471	141
0.1596	#255075	0.651515151515152	0.405162638675307	141
0.1596	#255075	0.752525252525253	0.399035007551881	141
0.1596	#255075	0.853535353535354	0.459491936903594	141
0.1596	#255075	0.954545454545455	0.499367338931566	141
0.1792	#3773A4	0.0454545454545455	0.173375741928054	142
0.1792	#3773A4	0.146464646464646	0.240514456268064	142
0.1792	#3773A4	0.247474747474748	0.299946069492426	142
0.1792	#3773A4	0.348484848484849	0.348417343049188	142
0.1792	#3773A4	0.44949494949495	0.400741867171628	142
0.1792	#3773A4	0.550505050505051	0.445470734611288	142
0.1792	#3773A4	0.651515151515152	0.519375938703481	142
0.1792	#3773A4	0.752525252525253	0.575467723787539	142
0.1792	#3773A4	0.853535353535354	0.616016670786636	142
0.1792	#3773A4	0.954545454545455	0.673150420835178	142
0.2012	#316895	0.0454545454545455	0.2095898689995	143
0.2012	#316895	0.146464646464646	0.26814073030981	143
0.2012	#316895	0.247474747474748	0.30546885633626	143
0.2012	#316895	0.348484848484849	0.361332933165285	143
0.2012	#316895	0.44949494949495	0.401071297230154	143
0.2012	#316895	0.550505050505051	0.441269028143733	143
0.2012	#316895	0.651515151515152	0.507221320101021	143
0.2012	#316895	0.752525252525253	0.552143624502286	143
0.2012	#316895	0.853535353535354	0.571936590249177	143
0.2012	#316895	0.954545454545455	0.618543419537891	143
0.1764	#336C9A	0.0454545454545455	0.169005614382139	144
0.1764	#336C9A	0.146464646464646	0.23495392236203	144
0.1764	#336C9A	0.247474747474748	0.313421167153772	144
0.1764	#336C9A	0.348484848484849	0.333018414557615	144
0.1764	#336C9A	0.44949494949495	0.392399611389772	144
0.1764	#336C9A	0.550505050505051	0.435157154526006	144
0.1764	#336C9A	0.651515151515152	0.477993709689854	144
0.1764	#336C9A	0.752525252525253	0.541644655819615	144
0.1764	#336C9A	0.853535353535354	0.581571804483005	144
0.1764	#336C9A	0.954545454545455	0.637958329998412	144
0.2512	#2F6490	0.0454545454545455	0.290645638386509	145
0.2512	#2F6490	0.146464646464646	0.290229832492242	145
0.2512	#2F6490	0.247474747474748	0.339547476743596	145
0.2512	#2F6490	0.348484848484849	0.388070415728418	145
0.2512	#2F6490	0.44949494949495	0.43350451935417	145
0.2512	#2F6490	0.550505050505051	0.46474147240346	145
0.2512	#2F6490	0.651515151515152	0.49833995060994	145
0.2512	#2F6490	0.752525252525253	0.56388643241261	145
0.2512	#2F6490	0.853535353535354	0.573234922053797	145
0.2512	#2F6490	0.954545454545455	0.599108227384483	145
0.1652	#193855	0.0454545454545455	0.150826636289935	146
0.1652	#193855	0.146464646464646	0.178464677878337	146
0.1652	#193855	0.247474747474748	0.211604181248084	146
0.1652	#193855	0.348484848484849	0.238869918263834	146
0.1652	#193855	0.44949494949495	0.238854527308367	146
0.1652	#193855	0.550505050505051	0.264855385697615	146
0.1652	#193855	0.651515151515152	0.293787877666024	146
0.1652	#193855	0.752525252525253	0.32297015860398	146
0.1652	#193855	0.853535353535354	0.344811019888372	146
0.1652	#193855	0.954545454545455	0.376255322341008	146
0.1568	#254F74	0.0454545454545455	0.137629389063477	147
0.1568	#254F74	0.146464646464646	0.193016746254714	147
0.1568	#254F74	0.247474747474748	0.245148318516627	147
0.1568	#254F74	0.348484848484849	0.295999326554701	147
0.1568	#254F74	0.44949494949495	0.308545239123506	147
0.1568	#254F74	0.550505050505051	0.331681373784984	147
0.1568	#254F74	0.651515151515152	0.391007023188094	147
0.1568	#254F74	0.752525252525253	0.43225946161333	147
0.1568	#254F74	0.853535353535354	0.480409626511589	147
0.1568	#254F74	0.954545454545455	0.495612145485629	147
0.234	#3C7EB2	0.0454545454545455	0.262129178713193	148
0.234	#3C7EB2	0.146464646464646	0.310004778539928	148
0.234	#3C7EB2	0.247474747474748	0.339608114837774	148
0.234	#3C7EB2	0.348484848484849	0.402774599615794	148
0.234	#3C7EB2	0.44949494949495	0.466681593034188	148
0.234	#3C7EB2	0.550505050505051	0.492842661678054	148
0.234	#3C7EB2	0.651515151515152	0.544546557084871	148
0.234	#3C7EB2	0.752525252525253	0.58918101966044	148
0.234	#3C7EB2	0.853535353535354	0.637886884326062	148
0.234	#3C7EB2	0.954545454545455	0.723231365606139	148
0.1908	#2A5A82	0.0454545454545455	0.192295338034524	149
0.1908	#2A5A82	0.146464646464646	0.234868861351409	149
0.1908	#2A5A82	0.247474747474748	0.27049727147595	149
0.1908	#2A5A82	0.348484848484849	0.332307270991131	149
0.1908	#2A5A82	0.44949494949495	0.37209314001463	149
0.1908	#2A5A82	0.550505050505051	0.392495509307575	149
0.1908	#2A5A82	0.651515151515152	0.441553876332412	149
0.1908	#2A5A82	0.752525252525253	0.473670574164664	149
0.1908	#2A5A82	0.853535353535354	0.533243581827314	149
0.1908	#2A5A82	0.954545454545455	0.550260908345061	149
0.1652	#265075	0.0454545454545455	0.151205140308211	150
0.1652	#265075	0.146464646464646	0.184468400182897	150
0.1652	#265075	0.247474747474748	0.19570010740893	150
0.1652	#265075	0.348484848484849	0.279749735807784	150
0.1652	#265075	0.44949494949495	0.319591238323117	150
0.1652	#265075	0.550505050505051	0.334042729181672	150
0.1652	#265075	0.651515151515152	0.385028877392663	150
0.1652	#265075	0.752525252525253	0.417716825435099	150
0.1652	#265075	0.853535353535354	0.476285891212374	150
0.1652	#265075	0.954545454545455	0.502870732719783	150
0.1864	#2E618C	0.0454545454545455	0.185012203643092	151
0.1864	#2E618C	0.146464646464646	0.21644145010134	151
0.1864	#2E618C	0.247474747474748	0.258900077960866	151
0.1864	#2E618C	0.348484848484849	0.323205722709846	151
0.1864	#2E618C	0.44949494949495	0.366418944611684	151
0.1864	#2E618C	0.550505050505051	0.411533102442039	151
0.1864	#2E618C	0.651515151515152	0.438009732011779	151
0.1864	#2E618C	0.752525252525253	0.490485275906716	151
0.1864	#2E618C	0.853535353535354	0.548250579193965	151
0.1864	#2E618C	0.954545454545455	0.587014491545602	151
0.1732	#1C3C5B	0.0454545454545455	0.163867810768457	152
0.1732	#1C3C5B	0.146464646464646	0.218202253940924	152
0.1732	#1C3C5B	0.247474747474748	0.226473365563515	152
0.1732	#1C3C5B	0.348484848484849	0.240473259433503	152
0.1732	#1C3C5B	0.44949494949495	0.285924607352585	152
0.1732	#1C3C5B	0.550505050505051	0.30120714967089	152
0.1732	#1C3C5B	0.651515151515152	0.33068151662451	152
0.1732	#1C3C5B	0.752525252525253	0.37065204640409	152
0.1732	#1C3C5B	0.853535353535354	0.391389859823429	152
0.1732	#1C3C5B	0.954545454545455	0.399812751637484	152
0.1664	#16314B	0.0454545454545455	0.152677060860344	153
0.1664	#16314B	0.146464646464646	0.161661594575638	153
0.1664	#16314B	0.247474747474748	0.176142014128905	153
0.1664	#16314B	0.348484848484849	0.206082592344414	153
0.1664	#16314B	0.44949494949495	0.217634403560628	153
0.1664	#16314B	0.550505050505051	0.238339981115602	153
0.1664	#16314B	0.651515151515152	0.265180872021933	153
0.1664	#16314B	0.752525252525253	0.288579986456961	153
0.1664	#16314B	0.853535353535354	0.323737076273754	153
0.1664	#16314B	0.954545454545455	0.336367395971323	153
0.2076	#316895	0.0454545454545455	0.219539408929585	154
0.2076	#316895	0.146464646464646	0.269649634573565	154
0.2076	#316895	0.247474747474748	0.303327564235619	154
0.2076	#316895	0.348484848484849	0.371627599023273	154
0.2076	#316895	0.44949494949495	0.4110677078349	154
0.2076	#316895	0.550505050505051	0.445336971182886	154
0.2076	#316895	0.651515151515152	0.469814331327502	154
0.2076	#316895	0.752525252525253	0.5386650827316	154
0.2076	#316895	0.853535353535354	0.570978077738233	154
0.2076	#316895	0.954545454545455	0.620592553180035	154
0.1756	#244C70	0.0454545454545455	0.167985516064053	155
0.1756	#244C70	0.146464646464646	0.212183724119659	155
0.1756	#244C70	0.247474747474748	0.232322053374088	155
0.1756	#244C70	0.348484848484849	0.264044832439657	155
0.1756	#244C70	0.44949494949495	0.318812347114166	155
0.1756	#244C70	0.550505050505051	0.327110766271938	155
0.1756	#244C70	0.651515151515152	0.38989647223554	155
0.1756	#244C70	0.752525252525253	0.403027549127176	155
0.1756	#244C70	0.853535353535354	0.433043171410021	155
0.1756	#244C70	0.954545454545455	0.482605858020958	155
0.2068	#3671A2	0.0454545454545455	0.218244175380275	156
0.2068	#3671A2	0.146464646464646	0.263932406771069	156
0.2068	#3671A2	0.247474747474748	0.299491840657255	156
0.2068	#3671A2	0.348484848484849	0.355546183964711	156
0.2068	#3671A2	0.44949494949495	0.419922563917162	156
0.2068	#3671A2	0.550505050505051	0.458746675410945	156
0.2068	#3671A2	0.651515151515152	0.513287043149538	156
0.2068	#3671A2	0.752525252525253	0.570537915953125	156
0.2068	#3671A2	0.853535353535354	0.608110513515048	156
0.2068	#3671A2	0.954545454545455	0.664643811535272	156
0.1804	#275278	0.0454545454545455	0.17559276451075	157
0.1804	#275278	0.146464646464646	0.215154458620447	157
0.1804	#275278	0.247474747474748	0.242657378931546	157
0.1804	#275278	0.348484848484849	0.291206943577692	157
0.1804	#275278	0.44949494949495	0.319167826333725	157
0.1804	#275278	0.550505050505051	0.360739967247915	157
0.1804	#275278	0.651515151515152	0.407741836930399	157
0.1804	#275278	0.752525252525253	0.464604897565094	157
0.1804	#275278	0.853535353535354	0.503154338964721	157
0.1804	#275278	0.954545454545455	0.511355810239186	157
0.24	#3E81B7	0.0454545454545455	0.272407010765983	158
0.24	#3E81B7	0.146464646464646	0.347676510913009	158
0.24	#3E81B7	0.247474747474748	0.37546863729237	158
0.24	#3E81B7	0.348484848484849	0.434585965847212	158
0.24	#3E81B7	0.44949494949495	0.480357161913493	158
0.24	#3E81B7	0.550505050505051	0.53533084737254	158
0.24	#3E81B7	0.651515151515152	0.593605209262069	158
0.24	#3E81B7	0.752525252525253	0.631733192905181	158
0.24	#3E81B7	0.853535353535354	0.686485899580374	158
0.24	#3E81B7	0.954545454545455	0.738854207266619	158
0.184	#193754	0.0454545454545455	0.190414864223078	159
0.184	#193754	0.146464646464646	0.181712374135435	159
0.184	#193754	0.247474747474748	0.205217971344599	159
0.184	#193754	0.348484848484849	0.240173356208162	159
0.184	#193754	0.44949494949495	0.282185277726938	159
0.184	#193754	0.550505050505051	0.294250309834315	159
0.184	#193754	0.651515151515152	0.300194288299896	159
0.184	#193754	0.752525252525253	0.33835802745014	159
0.184	#193754	0.853535353535354	0.368276734192985	159
0.184	#193754	0.954545454545455	0.371614099832302	159
0.1844	#316895	0.0454545454545455	0.182061413445444	160
0.1844	#316895	0.146464646464646	0.231739874262697	160
0.1844	#316895	0.247474747474748	0.276954977395488	160
0.1844	#316895	0.348484848484849	0.329733647266745	160
0.1844	#316895	0.44949494949495	0.368541050794392	160
0.1844	#316895	0.550505050505051	0.435515289109629	160
0.1844	#316895	0.651515151515152	0.486588093626773	160
0.1844	#316895	0.752525252525253	0.515367390798376	160
0.1844	#316895	0.853535353535354	0.578889530132214	160
0.1844	#316895	0.954545454545455	0.618520640780325	160
0.194	#295880	0.0454545454545455	0.197657122605815	161
0.194	#295880	0.146464646464646	0.231219700029803	161
0.194	#295880	0.247474747474748	0.284583841563211	161
0.194	#295880	0.348484848484849	0.311595468201802	161
0.194	#295880	0.44949494949495	0.344016131398547	161
0.194	#295880	0.550505050505051	0.372181613944699	161
0.194	#295880	0.651515151515152	0.407720829824989	161
0.194	#295880	0.752525252525253	0.456942532659286	161
0.194	#295880	0.853535353535354	0.492300324471935	161
0.194	#295880	0.954545454545455	0.54058144332351	161
0.2004	#28557C	0.0454545454545455	0.208279490180519	162
0.2004	#28557C	0.146464646464646	0.237662109426903	162
0.2004	#28557C	0.247474747474748	0.267306704202341	162
0.2004	#28557C	0.348484848484849	0.324201064472188	162
0.2004	#28557C	0.44949494949495	0.348364491355903	162
0.2004	#28557C	0.550505050505051	0.383664767622091	162
0.2004	#28557C	0.651515151515152	0.4370350656074	162
0.2004	#28557C	0.752525252525253	0.486728209336642	162
0.2004	#28557C	0.853535353535354	0.501608543010622	162
0.2004	#28557C	0.954545454545455	0.529103880622807	162
0.1648	#1F4465	0.0454545454545455	0.150592020557092	163
0.1648	#1F4465	0.146464646464646	0.195483650548719	163
0.1648	#1F4465	0.247474747474748	0.214425252345641	163
0.1648	#1F4465	0.348484848484849	0.253004857659156	163
0.1648	#1F4465	0.44949494949495	0.307877600508844	163
0.1648	#1F4465	0.550505050505051	0.334834120898684	163
0.1648	#1F4465	0.651515151515152	0.327516764854648	163
0.1648	#1F4465	0.752525252525253	0.367517708824102	163
0.1648	#1F4465	0.853535353535354	0.409538653885544	163
0.1648	#1F4465	0.954545454545455	0.440313701063496	163
0.2244	#316895	0.0454545454545455	0.246601922290655	164
0.2244	#316895	0.146464646464646	0.296219376364994	164
0.2244	#316895	0.247474747474748	0.339272485517853	164
0.2244	#316895	0.348484848484849	0.382192573417391	164
0.2244	#316895	0.44949494949495	0.393807274578041	164
0.2244	#316895	0.550505050505051	0.455091321448635	164
0.2244	#316895	0.651515151515152	0.494256091957009	164
0.2244	#316895	0.752525252525253	0.534009812900961	164
0.2244	#316895	0.853535353535354	0.56681542113758	164
0.2244	#316895	0.954545454545455	0.61904766923685	164
0.1972	#27547A	0.0454545454545455	0.20258226796319	165
0.1972	#27547A	0.146464646464646	0.21217897489676	165
0.1972	#27547A	0.247474747474748	0.252850698955543	165
0.1972	#27547A	0.348484848484849	0.282694454876526	165
0.1972	#27547A	0.44949494949495	0.30608036946306	165
0.1972	#27547A	0.550505050505051	0.351627628342768	165
0.1972	#27547A	0.651515151515152	0.388460831013856	165
0.1972	#27547A	0.752525252525253	0.41818160990705	165
0.1972	#27547A	0.853535353535354	0.45116792378954	165
0.1972	#27547A	0.954545454545455	0.519000962957542	165
0.2468	#51A8EB	0.0454545454545455	0.283048715311271	166
0.2468	#51A8EB	0.146464646464646	0.367061895135811	166
0.2468	#51A8EB	0.247474747474748	0.423762298221732	166
0.2468	#51A8EB	0.348484848484849	0.491090136269318	166
0.2468	#51A8EB	0.44949494949495	0.563787029534718	166
0.2468	#51A8EB	0.550505050505051	0.647042057102616	166
0.2468	#51A8EB	0.651515151515152	0.711579535314865	166
0.2468	#51A8EB	0.752525252525253	0.755526462449617	166
0.2468	#51A8EB	0.853535353535354	0.847759889632455	166
0.2468	#51A8EB	0.954545454545455	0.917521659300066	166
0.1748	#22496C	0.0454545454545455	0.166502038611935	167
0.1748	#22496C	0.146464646464646	0.185987240914406	167
0.1748	#22496C	0.247474747474748	0.253302999235116	167
0.1748	#22496C	0.348484848484849	0.261629692455714	167
0.1748	#22496C	0.44949494949495	0.313895343959182	167
0.1748	#22496C	0.550505050505051	0.33481611571537	167
0.1748	#22496C	0.651515151515152	0.375305937767469	167
0.1748	#22496C	0.752525252525253	0.415354445473796	167
0.1748	#22496C	0.853535353535354	0.437032514272163	167
0.1748	#22496C	0.954545454545455	0.46643875223742	167
0.1644	#3773A3	0.0454545454545455	0.149534198481382	168
0.1644	#3773A3	0.146464646464646	0.193495989819735	168
0.1644	#3773A3	0.247474747474748	0.246668128384741	168
0.1644	#3773A3	0.348484848484849	0.322481930304919	168
0.1644	#3773A3	0.44949494949495	0.37630178785701	168
0.1644	#3773A3	0.550505050505051	0.430978062820943	168
0.1644	#3773A3	0.651515151515152	0.499337137305783	168
0.1644	#3773A3	0.752525252525253	0.548696804019551	168
0.1644	#3773A3	0.853535353535354	0.603601751559076	168
0.1644	#3773A3	0.954545454545455	0.67114583470587	168
0.2216	#3F83B9	0.0454545454545455	0.242299803414675	169
0.2216	#3F83B9	0.146464646464646	0.302676253312105	169
0.2216	#3F83B9	0.247474747474748	0.372649441435278	169
0.2216	#3F83B9	0.348484848484849	0.399175827863109	169
0.2216	#3F83B9	0.44949494949495	0.472413712388767	169
0.2216	#3F83B9	0.550505050505051	0.533550383711139	169
0.2216	#3F83B9	0.651515151515152	0.603055120982747	169
0.2216	#3F83B9	0.752525252525253	0.634322686311886	169
0.2216	#3F83B9	0.853535353535354	0.699715911654907	169
0.2216	#3F83B9	0.954545454545455	0.747919932521979	169
0.174	#132B43	0.0454545454545455	0.169866237272976	170
0.174	#132B43	0.146464646464646	0.165233856584914	170
0.174	#132B43	0.247474747474748	0.183809694782072	170
0.174	#132B43	0.348484848484849	0.216270178504374	170
0.174	#132B43	0.44949494949495	0.233911773560202	170
0.174	#132B43	0.550505050505051	0.231237477847292	170
0.174	#132B43	0.651515151515152	0.249913731432656	170
0.174	#132B43	0.752525252525253	0.271741218482722	170
0.174	#132B43	0.853535353535354	0.28198763515179	170
0.174	#132B43	0.954545454545455	0.302391250927691	170
0.188	#1B3B59	0.0454545454545455	0.18776516348179	171
0.188	#1B3B59	0.146464646464646	0.216717137907061	171
0.188	#1B3B59	0.247474747474748	0.244710743472506	171
0.188	#1B3B59	0.348484848484849	0.269563379952598	171
0.188	#1B3B59	0.44949494949495	0.27735608066011	171
0.188	#1B3B59	0.550505050505051	0.297533466775151	171
0.188	#1B3B59	0.651515151515152	0.33501816393391	171
0.188	#1B3B59	0.752525252525253	0.341196006156888	171
0.188	#1B3B59	0.853535353535354	0.373626424373984	171
0.188	#1B3B59	0.954545454545455	0.390910453222878	171
0.2016	#3874A6	0.0454545454545455	0.209649563652734	172
0.2016	#3874A6	0.146464646464646	0.258227755834824	172
0.2016	#3874A6	0.247474747474748	0.304675865095458	172
0.2016	#3874A6	0.348484848484849	0.367978456389204	172
0.2016	#3874A6	0.44949494949495	0.420699256648138	172
0.2016	#3874A6	0.550505050505051	0.47669868927341	172
0.2016	#3874A6	0.651515151515152	0.523218404913333	172
0.2016	#3874A6	0.752525252525253	0.567421412912383	172
0.2016	#3874A6	0.853535353535354	0.634426571967475	172
0.2016	#3874A6	0.954545454545455	0.678762360328201	172
0.2024	#2D5F89	0.0454545454545455	0.211145031705444	173
0.2024	#2D5F89	0.146464646464646	0.270156807168679	173
0.2024	#2D5F89	0.247474747474748	0.295973353047087	173
0.2024	#2D5F89	0.348484848484849	0.319199490918749	173
0.2024	#2D5F89	0.44949494949495	0.360234790027715	173
0.2024	#2D5F89	0.550505050505051	0.422850667542837	173
0.2024	#2D5F89	0.651515151515152	0.456831862363212	173
0.2024	#2D5F89	0.752525252525253	0.484737201302365	173
